m/z	count
640.367571410904	6
639.375133066903	6
639.372777012014	6
638.720192828979	6
638.36214081064	6
636.829837931353	6
635.055213263216	6
634.957169671955	6
633.875289599463	6
632.977189180156	6
632.793125301969	6
632.743245060311	6
627.060920162712	6
626.87299223353	6
624.97327616109	6
624.972545210189	6
623.089634081869	6
620.876045080415	6
619.200927872396	6
619.199218863371	6
619.193826509942	6
619.025130098852	6
618.862683080405	6
617.119285179641	6
617.027995959156	6
616.868314783459	6
614.894830964333	6
614.681715106675	6
614.681022484448	6
612.833191606162	6
612.684121632464	6
611.797906990266	6
611.12038630237	6
610.990064814349	6
610.989622499915	6
609.32801240193	6
608.833615480396	6
607.126107943413	6
605.874243348561	6
605.115319638908	6
605.084094835526	6
605.082244526241	6
604.968892713371	6
604.875193210494	6
604.655426733458	6
603.117601012265	6
600.970442228517	6
598.790323755258	6
598.789930644124	6
596.962546456841	6
596.788426387126	6
596.403225028051	6
596.402807054666	6
594.741196863024	6
592.867606661909	6
592.730945961608	6
590.822552994252	6
590.820470085187	6
590.675334339541	6
588.823138276092	6
586.809067289007	6
584.881973020048	6
580.962301415584	6
580.076637319835	6
579.811373574698	6
577.798866506343	6
576.031551972925	6
574.965363454796	6
574.767959876139	6
574.767856327835	6
568.833902934483	6
568.822763132062	6
566.836109469367	6
566.581557894569	6
566.127957535921	6
564.887358447183	6
564.829842849804	6
563.799687900008	6
560.148380432846	6
557.082264949443	6
556.805849163499	6
554.675145879283	6
552.857095482172	6
551.036374944377	6
551.034551332158	6
550.869645495322	6
547.722600637714	6
544.823470542176	6
544.688697204129	6
543.95681580015	6
543.042468783835	6
543.042080292594	6
542.953942650205	6
542.953548417785	6
542.745706607973	6
540.806726718333	6
538.822641255279	6
534.861143733991	6
534.797849371292	6
534.741234498431	6
532.8539562226	6
532.852665269023	6
532.852381090233	6
532.84357538994	6
532.842828068581	6
532.842220169742	6
532.840860121243	6
532.825118878947	6
532.799757340578	6
532.788894443222	6
530.961344157866	6
529.81496560652	6
527.447437475758	6
525.708462122349	6
522.937849982906	6
522.915463311852	6
520.820522124983	6
520.603648167136	6
519.896399988045	6
516.898037807913	6
516.609429594562	6
515.894007906774	6
515.055127897706	6
512.334028597056	6
510.858309400676	6
508.623723566929	6
507.836630175633	6
504.845068127938	6
500.815426320951	6
492.721882104952	6
486.854030659697	6
486.818880054188	6
486.787115702671	6
484.882838025291	6
484.87951100396	6
482.886737580939	6
478.796136885106	6
476.839249421423	6
476.819877148016	6
474.777421693228	6
472.881261749311	6
472.832950038105	6
472.832751763143	6
472.804765166799	6
466.760197925154	6
464.813243574483	6
464.802391524574	6
463.881487958721	6
459.882373679463	6
458.828451621232	6
458.828008655313	6
458.320334421728	6
456.830053995163	6
454.837027191041	6
452.850831954159	6
450.843711764005	6
450.843585157826	6
450.799678094758	6
448.87804187825	6
446.671767987641	6
444.953601339988	6
444.820757343167	6
436.863816195548	6
436.863501324654	6
434.82352413738	6
432.871424924348	6
432.857452834203	6
430.928834893383	6
430.870962522248	6
430.841976929852	6
430.83300042988	6
428.965684863429	6
428.87275091121	6
426.919665250157	6
426.828956641519	6
424.968643400157	6
424.927397307776	6
424.920980674646	6
424.920306220679	6
424.912707208978	6
418.880334056109	6
418.763342663462	6
416.827959274877	6
416.827131116238	6
414.845187185593	6
414.83760560831	6
414.76535829441	6
408.856886285368	6
406.902277150419	6
398.892452182978	6
396.848041029362	6
392.976019058345	6
390.979883430426	6
390.900917000303	6
388.875685609506	6
386.868935330114	6
386.862047483321	6
386.860999886185	6
386.860154766899	6
386.858167612031	6
384.875073846276	6
382.910869171626	6
376.992439804526	6
372.868523806286	6
372.849673626567	6
370.852324301644	6
366.886262261295	6
364.884711003884	6
362.922961584982	6
362.922416879008	6
362.858704813935	6
358.85995113177	6
356.923782937924	6
356.825593977785	6
354.828292749517	6
350.868844135669	6
350.868595219678	6
346.888192345525	6
344.847651310713	6
342.943368768484	6
340.945623633453	6
340.908488097202	6
338.802459160121	6
332.75070561226	6
330.872335001781	6
328.902975098109	6
328.88693055714	6
326.830007895465	6
320.914569285587	6
316.882140034917	6
316.874000664077	6
314.897311472963	6
314.873679197638	6
314.873403619674	6
314.86137723959	6
314.806139767736	6
312.94195674908	6
312.864535503495	6
306.824798654406	6
306.824590723734	6
298.887367684642	6
298.886844366508	6
296.880692950558	6
296.871574416794	6
295.819900434772	6
294.814864399936	6
293.822911526006	6
292.93740527928	6
292.912686620249	6
286.979573255959	6
286.772302032264	6
276.846990530621	6
272.749074612717	6
270.959061963843	6
268.752963246249	6
266.803404725187	6
258.994545542709	6
258.921080769797	6
254.939458776156	6
250.833279153478	6
241.757982446147	6
240.870727619846	6
232.896699705859	6
232.763496591657	6
231.989428331751	6
230.967937750497	6
228.813457552247	6
223.79798988726	6
218.015958810031	6
210.96259539546	6
210.926265442771	6
210.883882704958	6
203.799040350236	6
196.921342134902	6
186.953665836345	6
180.859404225605	6
179.936242613686	6
179.902740685592	6
178.903985590742	6
172.830325215072	6
170.943117081459	6
168.836087319897	6
161.842489736212	6
158.911626875523	6
158.892603602824	6
154.849404651573	6
148.863922739619	6
141.985562292999	6
137.891802594625	6
136.863094535032	6
135.901950933692	6
132.954353108229	6
993.652156919141	6
993.651442437809	6
980.572157180445	6
979.56924897054	6
977.631145598161	6
968.557543752386	6
968.556796935276	6
968.553228055076	6
967.54782835683	6
967.540102427147	6
962.826451265244	6
962.825093431199	6
962.824691011698	6
960.790768855361	6
955.544550142718	6
952.469129638306	6
950.689077388969	6
948.576659686272	6
944.809342885897	6
944.801959666469	6
941.458223586231	6
940.736524029627	6
938.96123006607	6
938.792816630521	6
937.522244284291	6
936.821943956198	6
936.774475335745	6
935.77654341432	6
935.599723328917	6
933.592883287934	6
933.582816514935	6
931.577948510659	6
930.850087489282	6
930.613470566913	6
929.846121453078	6
929.835279352656	6
929.832128667477	6
929.609493935074	6
928.624933521075	6
928.622785180004	6
928.621963437007	6
928.619847999464	6
927.609741734197	6
926.829950928943	6
926.820254697815	6
926.816329708118	6
926.38462061777	6
925.826062984147	6
924.932872869131	6
924.932300952448	6
924.586065097055	6
924.403723662246	6
922.81728146773	6
920.522617920793	6
920.515816223815	6
918.816341920213	6
918.810129149475	6
917.781556697496	6
911.510296951637	6
910.811974745031	6
909.593846747855	6
908.969515290735	6
906.940953427573	6
906.581067761529	6
906.388485877891	6
905.594018160289	6
903.616191276689	6
903.543033654317	6
902.831265659157	6
902.530436704556	6
901.606889334427	6
901.54026920861	6
901.521764447999	6
900.621204747005	6
900.595908320953	6
900.590890962764	6
900.590547267334	6
900.52222112889	6
899.816912784182	6
899.619965551257	6
899.578861465629	6
896.962493276986	6
895.949176149769	6
895.948151490856	6
895.540159834752	6
895.531185563685	6
894.95625811835	6
894.945934501783	6
892.792147345352	6
892.791170453694	6
892.463881236675	6
892.462755821406	6
891.468641379162	6
891.425906591038	6
890.46414291008	6
890.46367090889	6
890.460243180658	6
890.40474851504	6
889.42228113143	6
889.396516105038	6
888.453059964637	6
880.941433930658	6
880.934927360772	6
879.467906283176	6
878.548403509207	6
878.380734768135	6
877.468289543713	6
877.467448867126	6
877.466232628713	6
877.465295384837	6
877.463690160542	6
876.966383055038	6
876.963751036503	6
876.96287400093	6
876.819052892274	6
876.817939854254	6
876.802153691877	6
875.564330843336	6
875.563538115799	6
875.494044806822	6
875.489734772357	6
875.462564701387	6
875.461407128123	6
875.454346645118	6
875.40006366341	6
874.80317853872	6
874.568536134719	6
874.561915660626	6
874.4858755364	6
874.485343548309	6
874.481969237002	6
874.477232502086	6
874.473885907841	6
874.471034855131	6
874.461826020538	6
874.461501962375	6
874.460393245137	6
874.459522357875	6
874.457770697452	6
874.451723945983	6
873.562211734936	6
873.47236193712	6
873.471327003183	6
873.47006967264	6
873.459385574118	6
873.453510608462	6
873.438442786093	6
873.430214891523	6
873.4294756752	6
873.428244009014	6
872.46754480235	6
872.466910347192	6
872.465888148705	6
872.465465729899	6
872.452951032904	6
872.439388252724	6
871.451600391258	6
868.831038011831	6
868.574670948536	6
867.634707189529	6
867.631774700581	6
867.631336401236	6
867.630706331475	6
865.439835308717	6
865.420623523174	6
864.449961508319	6
864.447996946156	6
864.400132402178	6
863.489430540632	6
863.487663231779	6
863.486362493487	6
863.485396806747	6
863.484066928747	6
863.48350902994	6
863.481138109997	6
863.478298973122	6
863.473269166141	6
862.48358327696	6
862.48332362111	6
862.479019653322	6
862.475941642856	6
862.470048873864	6
862.467139740313	6
862.406466860803	6
861.399628410183	6
860.823042174777	6
860.810997374503	6
859.50062816402	6
858.970913730437	6
858.497550080021	6
858.288820477423	6
857.489743991795	6
857.479864540155	6
856.946459737056	6
856.942936114137	6
856.603608092784	6
856.603093807249	6
856.562633330308	6
856.499275894919	6
856.240143876572	6
855.379418581693	6
855.237600986437	6
853.578100017323	6
853.392355279389	6
853.390727487536	6
851.81937119738	6
851.385507677359	6
851.315864801131	6
850.962157076807	6
850.956077375189	6
850.358834164225	6
850.351422889968	6
850.351158265156	6
849.475750638599	6
849.469172575283	6
849.334263368358	6
848.466861763842	6
848.362688469204	6
847.588579658413	6
847.582218070712	6
847.4902312295	6
847.426202815105	6
847.37254981154	6
846.961151938995	6
846.811025027879	6
846.524888041833	6
846.46013286885	6
846.425941573831	6
846.424589576458	6
846.422729440359	6
846.421308327445	6
845.483361695085	6
845.481692073517	6
845.479774571759	6
845.461685285816	6
845.459934904988	6
845.228219037582	6
844.552964145631	6
844.550983364481	6
844.472763948444	6
844.457397744832	6
843.558542338527	6
843.558148611585	6
843.551127976426	6
843.465562603743	6
842.635697625646	6
841.209117715727	6
840.990282492156	6
840.963952412819	6
840.96015784126	6
840.957410486579	6
840.351561445414	6
839.860745570692	6
839.852446580494	6
838.951923980756	6
838.939426430263	6
838.93906881153	6
838.938206752444	6
838.851639410015	6
838.591400734404	6
838.435531066754	6
837.596841407459	6
837.49175385079	6
837.484723097583	6
837.232831221533	6
836.49380529562	6
836.484581281318	6
836.484310222138	6
836.481667304938	6
836.410794966974	6
835.488712907173	6
835.487534929567	6
835.48201819575	6
835.474979501145	6
835.463424568582	6
835.403572967745	6
834.55458397573	6
834.550918882598	6
834.549985257127	6
834.493832682204	6
834.404010580606	6
834.393817307646	6
833.552875037207	6
833.551334396425	6
833.469552169104	6
833.469376857916	6
832.465082738766	6
832.454638646901	6
831.601681943564	6
831.465938828622	6
831.464639856034	6
831.463426007711	6
831.460634219668	6
831.454191374723	6
830.95818293001	6
830.950861978449	6
830.599959697793	6
830.595033191403	6
829.56686338395	6
829.38005511458	6
827.856879551943	6
827.37404313922	6
827.373574397435	6
827.364521584835	6
827.364041304546	6
827.328008512731	6
826.967704916746	6
826.967286299689	6
826.952573046762	6
825.845497262103	6
825.427519600828	6
825.425767073918	6
825.324483875477	6
825.312370449464	6
824.961079981014	6
824.961001441896	6
824.94378340955	6
824.809011329027	6
824.418773054311	6
824.320745145615	6
823.582707690148	6
823.582375015319	6
823.582041852052	6
823.581845893813	6
823.234312289858	6
822.966252213533	6
822.962962048565	6
822.835733555213	6
822.577534311931	6
822.574354401864	6
822.480390489166	6
822.477635627384	6
822.337325083732	6
821.564856472777	6
821.506250124175	6
820.967739503576	6
820.775598527827	6
820.563615361572	6
820.561004247939	6
820.56010762285	6
820.432518571722	6
820.428160979646	6
820.423610515513	6
820.422795879146	6
820.422430187827	6
820.407301715912	6
819.853289859583	6
819.527605863741	6
819.491941963237	6
819.491757427981	6
819.416273132481	6
819.413264825815	6
819.412828368366	6
819.398346051727	6
819.318306441101	6
819.205507760979	6
818.514916596176	6
818.347344061118	6
817.522183756831	6
817.514948968677	6
817.514183389343	6
817.512468314909	6
816.519737724836	6
816.429613799317	6
815.828823513341	6
815.7346554132	6
815.427078932046	6
815.27173355826	6
815.268848686457	6
814.610547503474	6
814.603731197989	6
814.184337359312	6
814.170440191412	6
814.169300337002	6
813.728004319097	6
813.465589017797	6
813.464983285161	6
812.968416640378	6
812.958692990507	6
812.49891679029	6
812.495913621806	6
811.351461699973	6
810.925037809282	6
809.383133543481	6
809.368998843743	6
808.962898899245	6
808.962767168322	6
808.561485842243	6
806.581758834941	6
806.581232084101	6
806.51748070615	6
806.51679017802	6
806.513741633451	6
806.513471488941	6
806.452757339364	6
806.408535193356	6
805.510438733871	6
805.446509763131	6
805.405824251246	6
805.242424563721	6
805.204268338975	6
805.201435327276	6
805.192569224594	6
805.188889719184	6
804.5124787822	6
804.437660756259	6
803.557884125707	6
803.431659099938	6
803.421162690438	6
803.420299282788	6
803.199623619258	6
803.196936309572	6
802.956880963182	6
802.813799724382	6
802.813156395787	6
802.568765206021	6
801.810815756518	6
801.540310682524	6
801.537813921547	6
800.53485709044	6
800.533640779886	6
800.323093148675	6
799.838156364723	6
799.577896218217	6
798.8418478165	6
798.83942289272	6
798.582205751374	6
798.576624959621	6
798.50050520682	6
798.45556149574	6
798.444899448227	6
797.838937136307	6
796.974332434529	6
796.956281039528	6
796.798054883559	6
796.335996599253	6
795.957077061249	6
795.833897673445	6
795.833177698833	6
795.553244409659	6
795.549737013277	6
795.369334862183	6
794.920334115526	6
794.865715024972	6
794.864057620982	6
794.862648039401	6
794.861047015253	6
794.826249772201	6
794.514420150216	6
794.404470407307	6
794.399904978261	6
794.364855824422	6
794.362943540782	6
794.361889282864	6
793.86605595421	6
793.864200129513	6
793.863811717465	6
793.8633037122	6
793.186439479686	6
791.84974432649	6
790.960273757604	6
790.455154996027	6
790.453829557245	6
789.474724679532	6
789.471930942579	6
789.450781185152	6
789.404558822171	6
789.34482654516	6
788.965434867422	6
788.945860603515	6
788.94576500334	6
788.944864902628	6
788.942645589962	6
788.776792899892	6
788.503496071095	6
788.502361530772	6
788.471980973113	6
788.471847923197	6
788.471296698897	6
788.461132591568	6
787.568177664537	6
787.485689805421	6
787.444758425664	6
787.407022937935	6
787.404818290295	6
787.403383611687	6
786.480710564797	6
786.392173451021	6
785.834200619324	6
785.833062302499	6
785.202181380706	6
784.825095350071	6
784.467245506343	6
784.42950926405	6
784.429107761636	6
784.425606762746	6
783.835120166404	6
783.833596278874	6
783.827525746581	6
783.509888540132	6
783.465126193541	6
783.464020058306	6
783.241533241458	6
782.945628418013	6
782.862719605085	6
782.809860330107	6
782.80763989025	6
782.804266394204	6
782.46050053737	6
781.50448662083	6
781.496066282193	6
781.495405188249	6
780.971721885323	6
780.949465455991	6
780.948456735498	6
780.854004497797	6
780.819443611813	6
780.816973707975	6
780.8163177791	6
780.815649386048	6
780.493897403935	6
780.338500742003	6
780.333891150281	6
779.851787818379	6
779.851009175513	6
779.820769599126	6
779.820460330917	6
779.818158414634	6
779.490198751529	6
779.430757217662	6
778.959789510995	6
778.810864535129	6
777.963016605851	6
777.542959325388	6
776.940862214352	6
776.434492011428	6
775.391069488606	6
774.967460523411	6
774.965072285645	6
774.960468189777	6
774.843378076539	6
774.516142762662	6
774.386832797979	6
773.383196667588	6
772.968559347668	6
772.792925099688	6
772.742516736587	6
771.868080480392	6
771.832692487573	6
770.967775275412	6
770.866768413131	6
770.822312705652	6
770.549349436992	6
770.514505131918	6
770.51395676703	6
769.17884632334	6
768.953611918349	6
768.818343686431	6
767.880852017763	6
767.855550569348	6
767.853786477046	6
767.307301772217	6
766.815252706208	6
766.515056612868	6
766.513271878678	6
766.512637829107	6
766.511134608879	6
766.473399619513	6
766.273934640946	6
765.84560495825	6
765.843580228436	6
765.501607816772	6
765.464731223384	6
765.463184293922	6
765.203823441291	6
764.849024774517	6
764.845181731959	6
764.469334458071	6
764.439655870513	6
763.845054895423	6
763.842134636788	6
763.458027042399	6
763.232264002722	6
763.229391540004	6
763.229052954283	6
763.180653841388	6
762.958843379964	6
762.958215142281	6
762.945819335707	6
762.945580477896	6
762.942601300372	6
762.941755975651	6
762.940956202264	6
762.452495676888	6
761.875593695358	6
761.534261870118	6
761.527335510522	6
761.219112688168	6
760.968016312995	6
760.831125438721	6
759.869104345894	6
759.86726830871	6
759.866589559001	6
759.539446491189	6
759.537357321114	6
759.457981424493	6
758.864095627727	6
758.827917730316	6
758.523134646199	6
758.459693022303	6
757.860059100118	6
757.858565161547	6
757.824021964389	6
757.822963282565	6
757.822453308407	6
757.540279276986	6
757.526658166216	6
757.523284417023	6
757.522423750705	6
757.520966074338	6
757.519811017592	6
757.38084892736	6
756.820322923367	6
756.533135898611	6
756.526074362313	6
756.519002827882	6
756.514917040902	6
756.448363778474	6
756.35614760299	6
755.506331038928	6
755.505366547196	6
755.501366157915	6
755.499680592608	6
755.498754359885	6
755.496877741426	6
755.372013355737	6
755.371631303645	6
755.362032318653	6
755.360879265049	6
755.354246245368	6
755.223876397097	6
754.837655877086	6
754.830685727245	6
754.804140951765	6
754.724628441248	6
754.394115858096	6
754.354474060383	6
754.349598312381	6
753.384172976439	6
753.38271984705	6
753.382100660762	6
752.848112228075	6
752.18895511952	6
752.187352494876	6
751.403935471042	6
751.379105219545	6
750.870043470348	6
750.868389273924	6
750.844013205858	6
750.842042950666	6
750.840036833305	6
750.803188341552	6
750.801945622906	6
750.778903196016	6
750.57219686033	6
750.571030234542	6
749.834099915543	6
749.570317469507	6
749.5660587911	6
749.327469801084	6
748.825409287361	6
747.554175143276	6
747.315124129932	6
747.287688156507	6
746.97471802032	6
746.971560625543	6
746.970865559916	6
746.970368434964	6
746.960547981973	6
745.958665040134	6
745.838267201153	6
745.381012885495	6
744.953371144499	6
744.949329993291	6
744.815776317956	6
744.496747570028	6
742.855632684086	6
742.855267052798	6
742.854718605407	6
742.854434270231	6
742.852256404557	6
742.843173465607	6
742.840568593753	6
741.850240644507	6
741.847412126201	6
741.343046358358	6
740.963462812849	6
740.961581598091	6
740.961079250344	6
740.848430575977	6
740.80996928114	6
740.44676557814	6
740.292759820705	6
740.283899538241	6
739.837315109162	6
739.35167540165	6
739.350490654067	6
739.346618246673	6
738.948723081812	6
738.947891764288	6
738.945378365778	6
738.943135444259	6
738.829095064369	6
738.828331998785	6
737.873491257372	6
737.871091742453	6
737.84000194697	6
737.835808598393	6
736.84307945012	6
736.816501080637	6
736.816041921115	6
736.815331452475	6
735.829767035873	6
734.468647454063	6
733.858501706574	6
733.839591288035	6
733.396699950034	6
733.202518696492	6
732.860255742366	6
732.859290321409	6
732.515229593534	6
732.510421381509	6
732.509754220785	6
732.507428538925	6
731.851458758664	6
731.849851019374	6
731.435868729639	6
731.434383972037	6
731.430294441265	6
730.970468300419	6
730.95413720613	6
730.949977411364	6
730.94933226211	6
730.870663340366	6
730.845486560108	6
729.383728441861	6
729.372115136892	6
729.235289439844	6
729.205277911494	6
729.173927769008	6
728.859758530333	6
728.84086431234	6
728.817753795419	6
728.793448225847	6
728.362712523846	6
727.964730463718	6
727.843297625401	6
727.251299261863	6
727.162245027692	6
726.959630902422	6
726.843641846963	6
726.84266916247	6
726.840238637958	6
724.948490509184	6
724.912992651836	6
724.847436615875	6
724.83440575488	6
723.914576771181	6
723.865333751142	6
723.864311624472	6
723.863748324007	6
723.829628774767	6
723.180979163915	6
722.97225173435	6
722.856040012018	6
722.82883046937	6
722.784096467414	6
722.533921396172	6
722.366943042729	6
722.364062208365	6
721.865053843822	6
721.186982890338	6
721.185690272551	6
720.952183371953	6
720.858885102835	6
720.858167061665	6
720.855593917807	6
720.854769204951	6
720.841358883201	6
720.839843414113	6
719.859214964145	6
719.857412838115	6
719.857151917032	6
716.880683587596	6
716.850883287257	6
716.838369670131	6
716.708195726077	6
716.708006241167	6
715.847094162678	6
715.611500259889	6
715.611131927499	6
715.610489190208	6
714.826868507683	6
713.842357358572	6
712.965006833492	6
712.964803528483	6
712.948115056219	6
712.867340491371	6
712.866362977227	6
712.866193799683	6
712.838286868477	6
711.172922427266	6
710.973205529139	6
710.971996733172	6
710.824167854978	6
709.322388107083	6
709.320449991915	6
709.318164203386	6
709.315379635128	6
709.066971189029	6
709.062592171804	6
708.970014618761	6
708.833311830799	6
708.83212728848	6
708.827631710119	6
708.812271376696	6
708.807724083899	6
708.806798314676	6
708.802989351677	6
708.802600112682	6
708.592567070111	6
708.585764188983	6
708.579149520977	6
708.480796783032	6
707.58540999834	6
707.58490830747	6
707.57921404735	6
706.973213510673	6
706.963865612279	6
706.959383667192	6
706.940785010868	6
705.88303973393	6
705.315487137112	6
705.193272206797	6
705.191163733748	6
705.190859124389	6
704.959875014775	6
703.176902993409	6
702.880293313078	6
702.879410358671	6
702.876766200449	6
702.838404742339	6
702.837406087177	6
701.199310318816	6
701.129625223075	6
701.128921924096	6
700.964572496343	6
700.964094022275	6
700.963797276225	6
700.963403981101	6
700.859935161511	6
700.373997484626	6
699.890768984745	6
699.082250667003	6
698.867775799125	6
698.845740454748	6
698.844669555161	6
697.859627718017	6
697.858692893169	6
697.857693737182	6
697.8556255143	6
697.354445577325	6
697.246366876042	6
696.965662309573	6
696.878276458192	6
696.858328171119	6
696.847231159465	6
696.733919325314	6
695.894055635894	6
695.857825908899	6
694.937278791346	6
694.933557491808	6
694.848262295254	6
694.846403282417	6
694.759865122481	6
694.757734155756	6
694.243658939147	6
693.851186777903	6
693.321511580048	6
693.118772163685	6
692.960474994377	6
692.846806082857	6
692.835635468223	6
692.835127628535	6
692.322383210425	6
692.312859403612	6
691.865420315079	6
691.01230109979	6
690.967022839297	6
690.965984868526	6
690.962893321181	6
690.82863944635	6
689.837923157572	6
689.835735220109	6
689.834682671623	6
689.833174138026	6
689.570933604066	6
688.951780512791	6
688.83083477558	6
688.373660009677	6
688.373305272159	6
688.371847969913	6
688.371528848613	6
688.369584385584	6
687.870291229066	6
687.853690371624	6
687.559062169839	6
686.859061892146	6
686.816499190198	6
685.866675846443	6
684.860558409025	6
683.773251816283	6
682.973532449254	6
682.815261088185	6
682.770955130921	6
682.548278713651	6
682.256238668344	6
682.253056442769	6
681.960843636331	6
681.959242772769	6
681.846496270038	6
681.539329611187	6
681.280299988561	6
681.00560358757	6
680.97490928873	6
680.958076549693	6
680.939712239791	6
680.884759936688	6
680.869435858483	6
680.867946165074	6
680.849915857657	6
680.847922284905	6
680.846077103085	6
680.845449628279	6
680.821942202979	6
680.384532509503	6
680.382191743398	6
680.247730329178	6
679.37845266863	6
679.215197431059	6
678.819691706412	6
677.971369637309	6
676.880999835869	6
676.794550070758	6
676.507393691995	6
675.868036892799	6
675.866587853306	6
674.990335984279	6
674.973515495426	6
674.972042691096	6
674.953167752813	6
674.867981326663	6
674.85780980281	6
671.948961619811	6
671.948457878977	6
671.859332698842	6
670.856046822751	6
670.85399032637	6
670.849808682291	6
670.842470280302	6
670.842261220266	6
670.841696921769	6
670.826084663192	6
670.350275190208	6
670.190196070616	6
669.85086744737	6
668.84171482333	6
668.829854265093	6
668.829011316558	6
668.826440407873	6
668.825296675267	6
667.845013395705	6
667.844088963152	6
666.951282654952	6
664.312682783024	6
662.95161865022	6
662.950143851161	6
662.831813337568	6
662.771749537141	6
660.97743767107	6
660.975961837226	6
660.825093526892	6
660.825048792162	6
660.817083991297	6
660.765959173264	6
659.89170282854	6
658.977589866667	6
658.977100531291	6
658.889196041992	6
658.351178831694	6
657.964944236936	6
657.96401352579	6
657.889822838175	6
657.348350089893	6
657.287899831201	6
657.115355172461	6
657.115109411526	6
656.962297792741	6
656.957285576359	6
656.864373260092	6
656.854386490658	6
656.852491320919	6
656.851298381285	6
656.284040963253	6
656.283832032	6
656.216683103026	6
656.215333380687	6
656.213974628071	6
655.211847807651	6
654.868027192675	6
654.800281231727	6
654.143349257824	6
653.206822252632	6
652.871668434037	6
652.870352527355	6
652.856506697689	6
652.852310985176	6
652.814458899361	6
652.801526667945	6
652.800026628616	6
652.799792848338	6
651.87209603517	6
651.097400632854	6
650.968965802624	6
650.968053921013	6
650.966987272493	6
650.965979535424	6
650.965507306548	6
650.953911520232	6
650.840590246826	6
650.839141679694	6
650.838780445001	6
650.838553346809	6
650.838113232168	6
650.818714116584	6
649.879688041039	6
648.856228819822	6
648.76658871634	6
646.969280928545	6
646.841018022616	6
645.922100478527	6
645.414628592229	6
644.962548751167	6
644.96105117764	6
644.958930601904	6
644.941281985835	6
644.939946101253	6
644.880130163228	6
644.841343152323	6
644.837240273133	6
643.950220214033	6
643.797585302696	6
640.966852245081	6
640.777612535281	6
639.369147861581	6
638.972500782804	6
638.967384935833	6
638.953646263278	6
636.887544486621	6
634.978266444866	6
634.978220166424	6
634.958080466238	6
634.892448665871	6
634.891085459841	6
634.849749864105	6
634.849298688371	6
634.351472057469	6
634.054711152213	6
633.875934802902	6
633.795432872552	6
632.87353968718	6
632.735150121552	6
630.8602020899	6
630.860067531877	6
630.859154286274	6
630.818068806759	6
630.817094120137	6
629.871171405709	6
629.869776230454	6
628.969541071239	6
628.968659321564	6
628.891993542394	6
628.890627745128	6
628.875653611115	6
628.861286217063	6
628.860941825548	6
628.06934473511	6
627.869299726261	6
626.874390227893	6
626.87405473911	6
626.86277870802	6
626.858988472377	6
626.841368017048	6
625.865090244492	6
625.864444417528	6
624.973755776869	6
624.971054995054	6
624.951711405202	6
624.764757048458	6
623.766255130161	6
622.842884768136	6
622.806851082105	6
622.805711882417	6
621.88275927319	6
621.850687833527	6
621.849603331605	6
621.847740754012	6
621.26822383648	6
620.962192655855	6
620.961987633096	6
620.876665011699	6
620.874467758991	6
620.80472214739	6
620.765551961121	6
618.874819994094	6
618.860880566408	6
618.548410331045	6
617.203839859824	6
617.202839362913	6
617.20263717989	6
617.112146299746	6
616.892572930383	6
616.838998217936	6
616.781765683519	6
615.841858898157	6
615.784890469309	6
614.899566716485	6
614.899287042507	6
614.840822918294	6
614.839669201453	6
613.838574839556	6
613.395971295679	6
613.131976170422	6
612.89455521711	6
612.882412201585	6
612.881711439549	6
612.837806087664	6
612.835386680146	6
612.329820733997	6
611.894864635708	6
611.835904710432	6
611.320569415538	6
610.976812687066	6
610.864248413809	6
609.789265734812	6
609.788413804088	6
609.328082812112	6
609.325203098745	6
608.834500032724	6
608.83199909453	6
607.094967367167	6
606.965248868039	6
605.876925411741	6
605.455823390853	6
604.884289467634	6
604.755642738136	6
602.806540040221	6
600.970846352044	6
600.969865328168	6
600.867360893984	6
599.857564220516	6
599.855518995076	6
599.500715002405	6
597.881225061976	6
596.975480217377	6
596.841348899078	6
594.938715595462	6
594.870933098738	6
594.823208027107	6
592.867924933478	6
591.904946943631	6
591.870702971507	6
591.870048963763	6
590.822086540583	6
590.805239498194	6
590.116951542033	6
589.111425480456	6
588.91174114415	6
588.873162483093	6
588.858855237043	6
588.850948912722	6
588.10954131033	6
584.813985830746	6
583.512524685171	6
582.865696661047	6
580.963014711659	6
580.962586820948	6
580.857558818048	6
579.872527474309	6
578.850733652919	6
578.850434609977	6
578.562371628578	6
577.901443025914	6
576.757682420008	6
575.183552717529	6
574.958876852485	6
572.834694917074	6
572.768473752825	6
569.104175902781	6
568.880774121981	6
568.830161444891	6
567.826226033935	6
567.236750501016	6
566.810432275475	6
564.887564484203	6
564.830888866508	6
564.830338649781	6
564.694605447913	6
564.693850720058	6
563.798960339414	6
562.800222901259	6
562.799375171069	6
561.907773539383	6
561.888824480239	6
560.856345273336	6
559.883295308623	6
559.882229325576	6
558.871391803111	6
555.405676838571	6
554.967111984455	6
554.856319227269	6
554.856241457318	6
554.817805999579	6
554.801307515024	6
553.386527979142	6
552.869309803203	6
549.853669147375	6
548.705627414781	6
546.97389398559	6
546.973316963298	6
546.840489597028	6
546.70821869238	6
544.952718964615	6
543.958670704012	6
538.804204431829	6
536.123331854188	6
536.076189913944	6
534.868712472369	6
534.868512755546	6
533.904281958106	6
533.875206550817	6
532.85757867194	6
532.853248893763	6
532.852818450625	6
532.814948710822	6
532.814628389699	6
528.872283148914	6
527.85856573457	6
524.688071064793	6
523.917695161862	6
522.913911450388	6
519.897360952467	6
518.606646518259	6
